dataset,split,fold,kc_id,train_freq,valid_freq,test_freq,bucket
xes_bkt_test,learner_based,0,729,0,0,1,very_sparse
xes_bkt_test,learner_based,0,730,1,0,0,very_sparse
xes_bkt_test,learner_based,0,740,2,0,1,very_sparse
xes_bkt_test,learner_based,0,741,2,0,1,very_sparse
xes_bkt_test,learner_based,0,742,2,0,1,very_sparse
xes_bkt_test,learner_based,0,743,1,0,0,very_sparse
xes_bkt_test,learner_based,0,744,1,0,0,very_sparse
xes_bkt_test,learner_based,0,746,0,0,1,very_sparse
xes_bkt_test,learner_based,0,747,0,0,1,very_sparse
xes_bkt_test,learner_based,0,748,0,0,1,very_sparse
xes_bkt_test,learner_based,0,749,0,0,1,very_sparse
xes_bkt_test,learner_based,0,751,2,0,0,very_sparse
xes_bkt_test,learner_based,0,765,0,1,0,very_sparse
xes_bkt_test,learner_based,0,766,1,0,0,very_sparse
xes_bkt_test,learner_based,0,768,1,0,0,very_sparse
xes_bkt_test,learner_based,0,772,1,0,0,very_sparse
xes_bkt_test,learner_based,0,773,2,1,0,very_sparse
xes_bkt_test,learner_based,0,778,1,0,0,very_sparse
xes_bkt_test,learner_based,0,781,1,0,0,very_sparse
xes_bkt_test,learner_based,0,782,1,0,0,very_sparse
xes_bkt_test,learner_based,0,783,1,0,0,very_sparse
xes_bkt_test,learner_based,0,784,1,0,0,very_sparse
xes_bkt_test,learner_based,0,785,1,1,0,very_sparse
xes_bkt_test,learner_based,0,786,2,0,0,very_sparse
xes_bkt_test,learner_based,0,821,0,1,0,very_sparse
xes_bkt_test,learner_based,0,832,0,1,0,very_sparse
xes_bkt_test,learner_based,0,833,0,1,0,very_sparse
xes_bkt_test,learner_based,0,834,0,1,0,very_sparse
xes_bkt_test,learner_based,1,-1,5608,1402,1681,dense
xes_bkt_test,learner_based,1,0,57,7,17,sparse
xes_bkt_test,learner_based,1,1,61,10,13,sparse
xes_bkt_test,learner_based,1,2,359,56,105,medium
xes_bkt_test,learner_based,1,3,136,9,30,medium
xes_bkt_test,learner_based,1,4,8,1,3,very_sparse
xes_bkt_test,learner_based,1,5,191,31,57,medium
xes_bkt_test,learner_based,1,6,326,46,85,medium
xes_bkt_test,learner_based,1,7,128,18,46,medium
xes_bkt_test,learner_based,1,8,46,7,13,sparse
xes_bkt_test,learner_based,1,9,220,58,63,medium
xes_bkt_test,learner_based,1,10,275,43,77,medium
xes_bkt_test,learner_based,1,11,135,26,40,medium
xes_bkt_test,learner_based,1,12,101,14,23,medium
xes_bkt_test,learner_based,1,13,46,7,8,sparse
xes_bkt_test,learner_based,1,14,292,38,56,medium
xes_bkt_test,learner_based,1,15,25,2,8,sparse
xes_bkt_test,learner_based,1,16,124,12,34,medium
xes_bkt_test,learner_based,1,17,64,11,23,sparse
xes_bkt_test,learner_based,1,18,1110,213,298,dense
xes_bkt_test,learner_based,1,19,6,0,4,very_sparse
xes_bkt_test,learner_based,1,20,56,10,16,sparse
xes_bkt_test,learner_based,1,21,4,1,2,very_sparse
xes_bkt_test,learner_based,1,22,20,3,6,sparse
xes_bkt_test,learner_based,1,23,238,40,77,medium
xes_bkt_test,learner_based,1,24,759,110,223,dense
xes_bkt_test,learner_based,1,25,77,6,25,sparse
xes_bkt_test,learner_based,1,26,76,15,19,sparse
xes_bkt_test,learner_based,1,27,3,1,1,very_sparse
xes_bkt_test,learner_based,1,28,38,4,4,sparse
xes_bkt_test,learner_based,1,29,33,6,9,sparse
xes_bkt_test,learner_based,1,30,142,20,39,medium
xes_bkt_test,learner_based,1,31,61,10,10,sparse
xes_bkt_test,learner_based,1,32,505,52,131,dense
xes_bkt_test,learner_based,1,33,468,55,121,medium
xes_bkt_test,learner_based,1,34,559,96,140,dense
xes_bkt_test,learner_based,1,35,146,9,31,medium
xes_bkt_test,learner_based,1,36,149,24,35,medium
xes_bkt_test,learner_based,1,37,139,10,31,medium
xes_bkt_test,learner_based,1,38,98,6,27,sparse
xes_bkt_test,learner_based,1,39,94,18,20,sparse
xes_bkt_test,learner_based,1,40,71,6,16,sparse
xes_bkt_test,learner_based,1,41,369,30,79,medium
xes_bkt_test,learner_based,1,42,24,6,4,sparse
xes_bkt_test,learner_based,1,43,142,16,38,medium
xes_bkt_test,learner_based,1,44,63,6,23,sparse
xes_bkt_test,learner_based,1,45,3,1,3,very_sparse
xes_bkt_test,learner_based,1,46,79,19,13,sparse
xes_bkt_test,learner_based,1,47,22,5,6,sparse
xes_bkt_test,learner_based,1,48,16,3,6,very_sparse
xes_bkt_test,learner_based,1,49,2,1,3,very_sparse
xes_bkt_test,learner_based,1,50,2,1,3,very_sparse
xes_bkt_test,learner_based,1,51,36,11,13,sparse
xes_bkt_test,learner_based,1,52,10,2,7,very_sparse
xes_bkt_test,learner_based,1,53,4,4,3,very_sparse
xes_bkt_test,learner_based,1,54,45,10,9,sparse
xes_bkt_test,learner_based,1,55,901,134,252,dense
xes_bkt_test,learner_based,1,56,496,63,126,medium
xes_bkt_test,learner_based,1,57,631,120,190,dense
xes_bkt_test,learner_based,1,58,176,27,58,medium
xes_bkt_test,learner_based,1,59,77,7,21,sparse
xes_bkt_test,learner_based,1,60,21,0,5,sparse
xes_bkt_test,learner_based,1,61,82,6,19,sparse
xes_bkt_test,learner_based,1,62,174,22,47,medium
xes_bkt_test,learner_based,1,63,50,7,14,sparse
xes_bkt_test,learner_based,1,64,253,14,74,medium
xes_bkt_test,learner_based,1,65,332,34,73,medium
xes_bkt_test,learner_based,1,66,162,41,47,medium
xes_bkt_test,learner_based,1,67,225,19,45,medium
xes_bkt_test,learner_based,1,68,66,8,23,sparse
xes_bkt_test,learner_based,1,69,92,8,23,sparse
xes_bkt_test,learner_based,1,70,2,0,1,very_sparse
xes_bkt_test,learner_based,1,71,32,2,5,sparse
xes_bkt_test,learner_based,1,72,38,9,8,sparse
xes_bkt_test,learner_based,1,73,571,47,157,dense
xes_bkt_test,learner_based,1,74,52,8,17,sparse
xes_bkt_test,learner_based,1,75,4,0,2,very_sparse
xes_bkt_test,learner_based,1,76,207,38,55,medium
xes_bkt_test,learner_based,1,77,197,30,54,medium
xes_bkt_test,learner_based,1,78,1000,202,275,dense
xes_bkt_test,learner_based,1,79,21,0,7,sparse
xes_bkt_test,learner_based,1,80,32,0,10,sparse
xes_bkt_test,learner_based,1,81,474,106,159,medium
xes_bkt_test,learner_based,1,82,67,5,21,sparse
xes_bkt_test,learner_based,1,83,31,0,10,sparse
xes_bkt_test,learner_based,1,84,16,1,3,very_sparse
xes_bkt_test,learner_based,1,85,9,0,14,very_sparse
xes_bkt_test,learner_based,1,86,74,0,36,sparse
xes_bkt_test,learner_based,1,87,59,15,24,sparse
xes_bkt_test,learner_based,1,88,347,70,102,medium
xes_bkt_test,learner_based,1,89,10,0,6,very_sparse
xes_bkt_test,learner_based,1,90,0,0,1,very_sparse
xes_bkt_test,learner_based,1,91,258,38,85,medium
xes_bkt_test,learner_based,1,92,43,0,26,sparse
xes_bkt_test,learner_based,1,93,32,1,16,sparse
xes_bkt_test,learner_based,1,94,7,0,3,very_sparse
xes_bkt_test,learner_based,1,95,6,0,3,very_sparse
xes_bkt_test,learner_based,1,96,33,1,16,sparse
xes_bkt_test,learner_based,1,97,11,0,4,very_sparse
xes_bkt_test,learner_based,1,98,47,0,27,sparse
xes_bkt_test,learner_based,1,99,136,6,48,medium
xes_bkt_test,learner_based,1,100,27,0,11,sparse
xes_bkt_test,learner_based,1,101,71,4,23,sparse
xes_bkt_test,learner_based,1,102,239,14,69,medium
xes_bkt_test,learner_based,1,103,22,0,5,sparse
xes_bkt_test,learner_based,1,104,333,14,108,medium
xes_bkt_test,learner_based,1,105,36,1,14,sparse
xes_bkt_test,learner_based,1,106,355,43,89,medium
xes_bkt_test,learner_based,1,107,32,3,17,sparse
xes_bkt_test,learner_based,1,108,395,75,97,medium
xes_bkt_test,learner_based,1,109,354,69,94,medium
xes_bkt_test,learner_based,1,110,8,0,5,very_sparse
xes_bkt_test,learner_based,1,111,9,1,7,very_sparse
xes_bkt_test,learner_based,1,112,176,18,38,medium
xes_bkt_test,learner_based,1,113,14,1,5,very_sparse
xes_bkt_test,learner_based,1,114,154,9,34,medium
xes_bkt_test,learner_based,1,115,48,2,8,sparse
xes_bkt_test,learner_based,1,116,37,2,6,sparse
xes_bkt_test,learner_based,1,117,64,5,12,sparse
xes_bkt_test,learner_based,1,118,84,6,23,sparse
xes_bkt_test,learner_based,1,119,84,16,17,sparse
xes_bkt_test,learner_based,1,120,26,1,7,sparse
xes_bkt_test,learner_based,1,121,158,23,40,medium
xes_bkt_test,learner_based,1,122,25,3,6,sparse
xes_bkt_test,learner_based,1,123,227,17,43,medium
xes_bkt_test,learner_based,1,124,162,15,30,medium
xes_bkt_test,learner_based,1,125,33,3,5,sparse
xes_bkt_test,learner_based,1,126,19,1,7,very_sparse
xes_bkt_test,learner_based,1,127,113,10,17,medium
xes_bkt_test,learner_based,1,128,61,5,12,sparse
xes_bkt_test,learner_based,1,129,12,0,3,very_sparse
xes_bkt_test,learner_based,1,130,64,6,10,sparse
xes_bkt_test,learner_based,1,131,123,12,29,medium
xes_bkt_test,learner_based,1,132,156,32,49,medium
xes_bkt_test,learner_based,1,133,72,13,25,sparse
xes_bkt_test,learner_based,1,134,99,8,23,sparse
xes_bkt_test,learner_based,1,135,162,11,32,medium
xes_bkt_test,learner_based,1,136,6,0,1,very_sparse
xes_bkt_test,learner_based,1,137,32,0,4,sparse
xes_bkt_test,learner_based,1,138,702,137,195,dense
xes_bkt_test,learner_based,1,139,201,44,48,medium
xes_bkt_test,learner_based,1,140,353,61,103,medium
xes_bkt_test,learner_based,1,141,44,8,10,sparse
xes_bkt_test,learner_based,1,142,135,27,32,medium
xes_bkt_test,learner_based,1,143,39,6,10,sparse
xes_bkt_test,learner_based,1,144,84,14,19,sparse
xes_bkt_test,learner_based,1,145,83,16,24,sparse
xes_bkt_test,learner_based,1,146,81,14,21,sparse
xes_bkt_test,learner_based,1,147,157,21,37,medium
xes_bkt_test,learner_based,1,148,112,22,20,medium
xes_bkt_test,learner_based,1,149,65,14,10,sparse
xes_bkt_test,learner_based,1,150,61,16,8,sparse
xes_bkt_test,learner_based,1,151,27,8,6,sparse
xes_bkt_test,learner_based,1,152,57,11,11,sparse
xes_bkt_test,learner_based,1,153,40,8,9,sparse
xes_bkt_test,learner_based,1,154,71,20,12,sparse
xes_bkt_test,learner_based,1,155,836,105,184,dense
xes_bkt_test,learner_based,1,156,38,7,17,sparse
xes_bkt_test,learner_based,1,157,224,29,56,medium
xes_bkt_test,learner_based,1,158,33,6,6,sparse
xes_bkt_test,learner_based,1,159,21,5,6,sparse
xes_bkt_test,learner_based,1,160,99,20,25,sparse
xes_bkt_test,learner_based,1,161,118,23,36,medium
xes_bkt_test,learner_based,1,162,250,31,65,medium
xes_bkt_test,learner_based,1,163,67,15,19,sparse
xes_bkt_test,learner_based,1,164,175,26,40,medium
xes_bkt_test,learner_based,1,165,208,41,53,medium
xes_bkt_test,learner_based,1,166,618,134,192,dense
xes_bkt_test,learner_based,1,167,105,18,30,medium
xes_bkt_test,learner_based,1,168,342,57,101,medium
xes_bkt_test,learner_based,1,169,124,22,48,medium
xes_bkt_test,learner_based,1,170,302,44,94,medium
xes_bkt_test,learner_based,1,171,49,8,16,sparse
xes_bkt_test,learner_based,1,172,186,32,64,medium
xes_bkt_test,learner_based,1,173,74,11,21,sparse
xes_bkt_test,learner_based,1,174,83,11,28,sparse
xes_bkt_test,learner_based,1,175,91,29,35,sparse
xes_bkt_test,learner_based,1,176,100,19,36,medium
xes_bkt_test,learner_based,1,177,308,69,101,medium
xes_bkt_test,learner_based,1,178,56,9,23,sparse
xes_bkt_test,learner_based,1,179,375,79,110,medium
xes_bkt_test,learner_based,1,180,383,89,133,medium
xes_bkt_test,learner_based,1,181,56,9,17,sparse
xes_bkt_test,learner_based,1,182,71,14,17,sparse
xes_bkt_test,learner_based,1,183,382,81,102,medium
xes_bkt_test,learner_based,1,184,64,18,17,sparse
xes_bkt_test,learner_based,1,185,50,4,8,sparse
xes_bkt_test,learner_based,1,186,17,2,8,very_sparse
xes_bkt_test,learner_based,1,187,258,52,73,medium
xes_bkt_test,learner_based,1,188,346,52,98,medium
xes_bkt_test,learner_based,1,189,80,17,25,sparse
xes_bkt_test,learner_based,1,190,27,7,6,sparse
xes_bkt_test,learner_based,1,191,45,5,10,sparse
xes_bkt_test,learner_based,1,192,257,41,65,medium
xes_bkt_test,learner_based,1,193,104,13,30,medium
xes_bkt_test,learner_based,1,194,90,13,21,sparse
xes_bkt_test,learner_based,1,195,70,10,16,sparse
xes_bkt_test,learner_based,1,196,56,9,17,sparse
xes_bkt_test,learner_based,1,197,38,5,13,sparse
xes_bkt_test,learner_based,1,198,324,62,93,medium
xes_bkt_test,learner_based,1,199,88,16,25,sparse
xes_bkt_test,learner_based,1,200,224,35,72,medium
xes_bkt_test,learner_based,1,201,34,7,11,sparse
xes_bkt_test,learner_based,1,202,83,21,29,sparse
xes_bkt_test,learner_based,1,203,161,41,52,medium
xes_bkt_test,learner_based,1,204,367,64,103,medium
xes_bkt_test,learner_based,1,205,119,20,33,medium
xes_bkt_test,learner_based,1,206,355,81,104,medium
xes_bkt_test,learner_based,1,207,134,32,33,medium
xes_bkt_test,learner_based,1,208,647,116,187,dense
xes_bkt_test,learner_based,1,209,125,24,29,medium
xes_bkt_test,learner_based,1,210,53,11,13,sparse
xes_bkt_test,learner_based,1,211,53,12,15,sparse
xes_bkt_test,learner_based,1,212,142,32,47,medium
xes_bkt_test,learner_based,1,213,247,34,72,medium
xes_bkt_test,learner_based,1,214,364,62,126,medium
xes_bkt_test,learner_based,1,215,17,3,8,very_sparse
xes_bkt_test,learner_based,1,216,36,2,10,sparse
xes_bkt_test,learner_based,1,217,62,15,20,sparse
xes_bkt_test,learner_based,1,218,50,9,19,sparse
xes_bkt_test,learner_based,1,219,33,8,11,sparse
xes_bkt_test,learner_based,1,220,195,29,65,medium
xes_bkt_test,learner_based,1,221,83,10,26,sparse
xes_bkt_test,learner_based,1,222,250,59,75,medium
xes_bkt_test,learner_based,1,223,152,32,42,medium
xes_bkt_test,learner_based,1,224,50,13,16,sparse
xes_bkt_test,learner_based,1,225,96,21,14,sparse
xes_bkt_test,learner_based,1,226,51,9,8,sparse
xes_bkt_test,learner_based,1,227,146,27,38,medium
xes_bkt_test,learner_based,1,228,65,2,12,sparse
xes_bkt_test,learner_based,1,229,146,2,56,medium
xes_bkt_test,learner_based,1,230,34,1,14,sparse
xes_bkt_test,learner_based,1,231,121,21,34,medium
xes_bkt_test,learner_based,1,232,319,13,91,medium
xes_bkt_test,learner_based,1,233,78,2,24,sparse
xes_bkt_test,learner_based,1,234,82,2,27,sparse
xes_bkt_test,learner_based,1,235,102,8,31,medium
xes_bkt_test,learner_based,1,236,129,8,38,medium
xes_bkt_test,learner_based,1,237,146,22,45,medium
xes_bkt_test,learner_based,1,238,86,17,30,sparse
xes_bkt_test,learner_based,1,239,87,13,36,sparse
xes_bkt_test,learner_based,1,240,108,11,21,medium
xes_bkt_test,learner_based,1,241,147,11,31,medium
xes_bkt_test,learner_based,1,242,86,2,21,sparse
xes_bkt_test,learner_based,1,243,87,4,19,sparse
xes_bkt_test,learner_based,1,244,61,7,14,sparse
xes_bkt_test,learner_based,1,245,19,1,4,very_sparse
xes_bkt_test,learner_based,1,246,25,1,3,sparse
xes_bkt_test,learner_based,1,247,50,6,15,sparse
xes_bkt_test,learner_based,1,248,110,12,20,medium
xes_bkt_test,learner_based,1,249,82,0,18,sparse
xes_bkt_test,learner_based,1,250,55,2,9,sparse
xes_bkt_test,learner_based,1,251,44,3,12,sparse
xes_bkt_test,learner_based,1,252,208,32,63,medium
xes_bkt_test,learner_based,1,253,62,13,18,sparse
xes_bkt_test,learner_based,1,254,17,1,3,very_sparse
xes_bkt_test,learner_based,1,255,19,1,2,very_sparse
xes_bkt_test,learner_based,1,256,36,3,6,sparse
xes_bkt_test,learner_based,1,257,642,70,160,dense
xes_bkt_test,learner_based,1,258,151,10,31,medium
xes_bkt_test,learner_based,1,259,34,1,6,sparse
xes_bkt_test,learner_based,1,260,221,30,64,medium
xes_bkt_test,learner_based,1,261,171,7,39,medium
xes_bkt_test,learner_based,1,262,81,2,19,sparse
xes_bkt_test,learner_based,1,263,238,5,50,medium
xes_bkt_test,learner_based,1,264,82,2,17,sparse
xes_bkt_test,learner_based,1,265,74,10,14,sparse
xes_bkt_test,learner_based,1,266,402,92,72,medium
xes_bkt_test,learner_based,1,267,14,1,3,very_sparse
xes_bkt_test,learner_based,1,268,15,0,3,very_sparse
xes_bkt_test,learner_based,1,269,11,0,0,very_sparse
xes_bkt_test,learner_based,1,270,38,7,1,sparse
xes_bkt_test,learner_based,1,271,96,2,21,sparse
xes_bkt_test,learner_based,1,272,164,21,39,medium
xes_bkt_test,learner_based,1,273,11,0,0,very_sparse
xes_bkt_test,learner_based,1,274,7,1,3,very_sparse
xes_bkt_test,learner_based,1,275,10,1,6,very_sparse
xes_bkt_test,learner_based,1,276,16,0,8,very_sparse
xes_bkt_test,learner_based,1,277,63,3,15,sparse
xes_bkt_test,learner_based,1,278,16,1,5,very_sparse
xes_bkt_test,learner_based,1,279,27,1,9,sparse
xes_bkt_test,learner_based,1,280,15,0,6,very_sparse
xes_bkt_test,learner_based,1,281,1,0,1,very_sparse
xes_bkt_test,learner_based,1,282,14,0,5,very_sparse
xes_bkt_test,learner_based,1,283,49,3,7,sparse
xes_bkt_test,learner_based,1,284,16,1,11,very_sparse
xes_bkt_test,learner_based,1,285,55,7,16,sparse
xes_bkt_test,learner_based,1,286,3,1,4,very_sparse
xes_bkt_test,learner_based,1,287,20,1,7,sparse
xes_bkt_test,learner_based,1,288,26,3,5,sparse
xes_bkt_test,learner_based,1,289,11,1,3,very_sparse
xes_bkt_test,learner_based,1,290,18,1,2,very_sparse
xes_bkt_test,learner_based,1,291,42,3,5,sparse
xes_bkt_test,learner_based,1,292,27,2,4,sparse
xes_bkt_test,learner_based,1,293,25,1,3,sparse
xes_bkt_test,learner_based,1,294,48,3,7,sparse
xes_bkt_test,learner_based,1,295,18,2,4,very_sparse
xes_bkt_test,learner_based,1,296,25,2,7,sparse
xes_bkt_test,learner_based,1,297,14,2,3,very_sparse
xes_bkt_test,learner_based,1,298,5,1,1,very_sparse
xes_bkt_test,learner_based,1,299,37,2,6,sparse
xes_bkt_test,learner_based,1,300,46,8,14,sparse
xes_bkt_test,learner_based,1,301,129,25,42,medium
xes_bkt_test,learner_based,1,302,12,3,2,very_sparse
xes_bkt_test,learner_based,1,303,89,20,30,sparse
xes_bkt_test,learner_based,1,304,45,5,16,sparse
xes_bkt_test,learner_based,1,305,14,4,1,very_sparse
xes_bkt_test,learner_based,1,306,7,3,0,very_sparse
xes_bkt_test,learner_based,1,307,143,25,39,medium
xes_bkt_test,learner_based,1,308,18,5,5,very_sparse
xes_bkt_test,learner_based,1,309,0,1,0,very_sparse
xes_bkt_test,learner_based,1,310,15,2,2,very_sparse
xes_bkt_test,learner_based,1,311,70,9,14,sparse
xes_bkt_test,learner_based,1,312,2,2,0,very_sparse
xes_bkt_test,learner_based,1,313,119,7,26,medium
xes_bkt_test,learner_based,1,314,9,2,2,very_sparse
xes_bkt_test,learner_based,1,315,10,4,2,very_sparse
xes_bkt_test,learner_based,1,316,7,2,1,very_sparse
xes_bkt_test,learner_based,1,317,19,6,2,very_sparse
xes_bkt_test,learner_based,1,318,10,2,3,very_sparse
xes_bkt_test,learner_based,1,319,2,0,0,very_sparse
xes_bkt_test,learner_based,1,320,12,2,8,very_sparse
xes_bkt_test,learner_based,1,321,6,1,6,very_sparse
xes_bkt_test,learner_based,1,322,19,0,8,very_sparse
xes_bkt_test,learner_based,1,323,16,6,8,very_sparse
xes_bkt_test,learner_based,1,324,18,6,9,very_sparse
xes_bkt_test,learner_based,1,325,13,4,8,very_sparse
xes_bkt_test,learner_based,1,326,45,9,18,sparse
xes_bkt_test,learner_based,1,327,29,4,16,sparse
xes_bkt_test,learner_based,1,328,1,0,1,very_sparse
xes_bkt_test,learner_based,1,329,80,13,12,sparse
xes_bkt_test,learner_based,1,330,178,46,52,medium
xes_bkt_test,learner_based,1,331,8,1,2,very_sparse
xes_bkt_test,learner_based,1,332,22,6,8,sparse
xes_bkt_test,learner_based,1,333,2,0,3,very_sparse
xes_bkt_test,learner_based,1,334,18,3,11,very_sparse
xes_bkt_test,learner_based,1,335,231,35,63,medium
xes_bkt_test,learner_based,1,336,248,58,89,medium
xes_bkt_test,learner_based,1,337,63,10,15,sparse
xes_bkt_test,learner_based,1,338,23,3,5,sparse
xes_bkt_test,learner_based,1,339,36,13,17,sparse
xes_bkt_test,learner_based,1,340,151,20,40,medium
xes_bkt_test,learner_based,1,341,54,6,19,sparse
xes_bkt_test,learner_based,1,342,54,6,19,sparse
xes_bkt_test,learner_based,1,343,117,12,40,medium
xes_bkt_test,learner_based,1,344,35,8,7,sparse
xes_bkt_test,learner_based,1,345,3,2,2,very_sparse
xes_bkt_test,learner_based,1,346,2,1,1,very_sparse
xes_bkt_test,learner_based,1,347,2,1,1,very_sparse
xes_bkt_test,learner_based,1,348,7,1,1,very_sparse
xes_bkt_test,learner_based,1,349,82,23,33,sparse
xes_bkt_test,learner_based,1,350,14,3,7,very_sparse
xes_bkt_test,learner_based,1,351,31,5,16,sparse
xes_bkt_test,learner_based,1,352,101,25,21,medium
xes_bkt_test,learner_based,1,353,3,0,0,very_sparse
xes_bkt_test,learner_based,1,354,4,0,1,very_sparse
xes_bkt_test,learner_based,1,355,26,7,6,sparse
xes_bkt_test,learner_based,1,356,8,5,4,very_sparse
xes_bkt_test,learner_based,1,357,32,4,6,sparse
xes_bkt_test,learner_based,1,358,12,3,1,very_sparse
xes_bkt_test,learner_based,1,359,189,48,72,medium
xes_bkt_test,learner_based,1,360,53,12,14,sparse
xes_bkt_test,learner_based,1,361,69,15,19,sparse
xes_bkt_test,learner_based,1,362,94,19,27,sparse
xes_bkt_test,learner_based,1,363,123,29,23,medium
xes_bkt_test,learner_based,1,364,13,1,1,very_sparse
xes_bkt_test,learner_based,1,365,84,27,18,sparse
xes_bkt_test,learner_based,1,366,67,19,17,sparse
xes_bkt_test,learner_based,1,367,68,7,11,sparse
xes_bkt_test,learner_based,1,368,25,7,6,sparse
xes_bkt_test,learner_based,1,369,16,6,5,very_sparse
xes_bkt_test,learner_based,1,370,16,3,6,very_sparse
xes_bkt_test,learner_based,1,371,42,10,9,sparse
xes_bkt_test,learner_based,1,372,20,4,4,sparse
xes_bkt_test,learner_based,1,373,62,10,11,sparse
xes_bkt_test,learner_based,1,374,66,6,16,sparse
xes_bkt_test,learner_based,1,375,13,5,1,very_sparse
xes_bkt_test,learner_based,1,376,28,7,5,sparse
xes_bkt_test,learner_based,1,377,20,7,10,sparse
xes_bkt_test,learner_based,1,378,92,17,22,sparse
xes_bkt_test,learner_based,1,379,148,49,53,medium
xes_bkt_test,learner_based,1,380,41,6,13,sparse
xes_bkt_test,learner_based,1,381,34,5,10,sparse
xes_bkt_test,learner_based,1,382,29,4,4,sparse
xes_bkt_test,learner_based,1,383,7,2,2,very_sparse
xes_bkt_test,learner_based,1,384,10,2,2,very_sparse
xes_bkt_test,learner_based,1,385,8,3,4,very_sparse
xes_bkt_test,learner_based,1,386,35,5,4,sparse
xes_bkt_test,learner_based,1,387,30,7,8,sparse
xes_bkt_test,learner_based,1,388,41,6,11,sparse
xes_bkt_test,learner_based,1,389,86,13,18,sparse
xes_bkt_test,learner_based,1,390,51,7,19,sparse
xes_bkt_test,learner_based,1,391,29,7,12,sparse
xes_bkt_test,learner_based,1,392,76,15,29,sparse
xes_bkt_test,learner_based,1,393,30,5,10,sparse
xes_bkt_test,learner_based,1,394,51,8,11,sparse
xes_bkt_test,learner_based,1,395,18,0,2,very_sparse
xes_bkt_test,learner_based,1,396,10,0,0,very_sparse
xes_bkt_test,learner_based,1,397,11,0,0,very_sparse
xes_bkt_test,learner_based,1,398,9,1,0,very_sparse
xes_bkt_test,learner_based,1,399,13,0,0,very_sparse
xes_bkt_test,learner_based,1,400,14,1,0,very_sparse
xes_bkt_test,learner_based,1,401,60,0,18,sparse
xes_bkt_test,learner_based,1,402,120,4,42,medium
xes_bkt_test,learner_based,1,403,13,1,1,very_sparse
xes_bkt_test,learner_based,1,404,13,0,3,very_sparse
xes_bkt_test,learner_based,1,405,36,0,1,sparse
xes_bkt_test,learner_based,1,406,15,0,2,very_sparse
xes_bkt_test,learner_based,1,407,40,2,10,sparse
xes_bkt_test,learner_based,1,408,69,2,15,sparse
xes_bkt_test,learner_based,1,409,49,3,8,sparse
xes_bkt_test,learner_based,1,410,42,2,6,sparse
xes_bkt_test,learner_based,1,411,45,2,6,sparse
xes_bkt_test,learner_based,1,412,43,2,6,sparse
xes_bkt_test,learner_based,1,413,84,10,32,sparse
xes_bkt_test,learner_based,1,414,26,1,4,sparse
xes_bkt_test,learner_based,1,415,4,0,0,very_sparse
xes_bkt_test,learner_based,1,416,2,0,0,very_sparse
xes_bkt_test,learner_based,1,417,2,0,0,very_sparse
xes_bkt_test,learner_based,1,418,1,0,1,very_sparse
xes_bkt_test,learner_based,1,419,7,0,2,very_sparse
xes_bkt_test,learner_based,1,420,12,0,2,very_sparse
xes_bkt_test,learner_based,1,421,2,0,0,very_sparse
xes_bkt_test,learner_based,1,422,44,3,7,sparse
xes_bkt_test,learner_based,1,423,1,0,0,very_sparse
xes_bkt_test,learner_based,1,424,23,0,7,sparse
xes_bkt_test,learner_based,1,425,33,0,8,sparse
xes_bkt_test,learner_based,1,426,1,0,3,very_sparse
xes_bkt_test,learner_based,1,427,6,2,2,very_sparse
xes_bkt_test,learner_based,1,428,0,0,1,very_sparse
xes_bkt_test,learner_based,1,429,2,0,1,very_sparse
xes_bkt_test,learner_based,1,430,13,4,2,very_sparse
xes_bkt_test,learner_based,1,431,33,0,14,sparse
xes_bkt_test,learner_based,1,432,2,0,1,very_sparse
xes_bkt_test,learner_based,1,433,2,0,0,very_sparse
xes_bkt_test,learner_based,1,434,2,0,1,very_sparse
xes_bkt_test,learner_based,1,435,27,0,4,sparse
xes_bkt_test,learner_based,1,436,7,3,1,very_sparse
xes_bkt_test,learner_based,1,437,3,0,0,very_sparse
xes_bkt_test,learner_based,1,438,5,0,2,very_sparse
xes_bkt_test,learner_based,1,439,5,0,2,very_sparse
xes_bkt_test,learner_based,1,440,4,0,1,very_sparse
xes_bkt_test,learner_based,1,441,12,0,7,very_sparse
xes_bkt_test,learner_based,1,443,6,0,4,very_sparse
xes_bkt_test,learner_based,1,444,2,0,1,very_sparse
xes_bkt_test,learner_based,1,446,4,0,2,very_sparse
xes_bkt_test,learner_based,1,447,52,0,31,sparse
xes_bkt_test,learner_based,1,448,148,3,80,medium
xes_bkt_test,learner_based,1,449,0,0,2,very_sparse
xes_bkt_test,learner_based,1,450,2,0,6,very_sparse
xes_bkt_test,learner_based,1,451,12,1,2,very_sparse
xes_bkt_test,learner_based,1,452,2,0,1,very_sparse
xes_bkt_test,learner_based,1,453,0,0,1,very_sparse
xes_bkt_test,learner_based,1,455,0,0,1,very_sparse
xes_bkt_test,learner_based,1,456,0,0,1,very_sparse
xes_bkt_test,learner_based,1,457,2,0,2,very_sparse
xes_bkt_test,learner_based,1,458,0,0,1,very_sparse
xes_bkt_test,learner_based,1,459,2,0,0,very_sparse
xes_bkt_test,learner_based,1,460,2,0,0,very_sparse
xes_bkt_test,learner_based,1,461,2,0,0,very_sparse
xes_bkt_test,learner_based,1,462,37,3,6,sparse
xes_bkt_test,learner_based,1,463,13,0,1,very_sparse
xes_bkt_test,learner_based,1,464,8,0,1,very_sparse
